2,1.0964,9.6444,20.7148,1.12,11.1,26.0,1.07,7.5,16.0,64.0,10.0,26.0
1,2.1748,3.4312,3.1684,2.3,3.63,3.67,1.97,3.3,2.9,37.0,31.0,32.0
1,1.8588,3.7612,3.7792,1.93,4.0,4.07,1.8,3.4,3.5,67.0,17.0,17.0
0,2.6004,3.376,2.58,2.7,3.53,2.79,2.46,3.2,2.4,31.0,33.0,36.0
2,3.316,3.4692,2.0924,3.6,3.7,2.19,3.05,3.25,1.9,26.0,34.0,40.0
-5,2.0204,3.3856,3.6008,2.15,3.6,4.0,1.8,3.2,3.3,65.0,19.0,17.0
0,2.0256,3.5784,3.3668,2.1,3.76,3.6,1.85,3.43,3.15,57.0,17.0,26.0
0,18.212,8.116,1.128,30.97,9.75,1.17,11.5,7.0,1.1,17.0,9.0,74.0
1,2.2244,3.3196,3.1428,2.34,3.6,3.3,2.0,3.1,3.0,49.0,27.0,24.0
2,3.1125,3.6883333333333333,2.0958333333333333,3.35,3.9,2.24,2.9,3.3,2.0,26.0,28.0,45.0
4,1.042,13.3756,32.9168,1.06,17.46,51.0,1.02,10.0,20.0,81.0,11.0,8.0
0,2.8936,3.49,2.284,3.1,3.81,2.4,2.6,3.25,2.2,28.0,18.0,55.0
3,1.2472,5.7512,11.016,1.29,6.56,13.81,1.2,5.0,8.75,67.0,14.0,19.0
-2,1.4856,4.4344,5.792,1.52,4.81,6.52,1.4,4.2,5.48,71.0,14.0,16.0
0,3.4156,3.468,2.0404,3.8,3.64,2.15,3.2,3.3,1.95,24.0,24.0,52.0
2,1.7964,3.8144,3.9808,1.88,4.07,4.25,1.68,3.45,3.6,63.0,16.0,22.0
-2,1.9636,3.4504,3.7396,2.03,3.7,3.97,1.85,3.3,3.3,38.0,45.0,17.0
0,1.2796,5.4644,9.7092,1.31,6.01,12.0,1.25,4.75,8.0,55.0,19.0,27.0
-3,7.1792,4.734,1.3888,8.0,5.15,1.43,6.46,4.4,1.3,20.0,13.0,66.0
0,3.1968,3.3992,2.1632,3.44,3.61,2.25,2.85,3.1,2.1,27.0,31.0,42.0
3,1.2492,5.7992,10.7868,1.29,6.46,14.02,1.22,5.0,8.5,58.0,19.0,23.0
-1,3.2095833333333333,3.67375,2.05125,3.5,3.86,2.12,3.0,3.4,1.95,28.0,28.0,43.0
3,2.112,3.418,3.2952,2.26,3.61,3.5,2.0,3.15,3.0,58.0,18.0,24.0
1,1.2296153846153846,6.035,11.0473076923076923,1.27,7.0,13.0,1.17,5.5,8.5,74.0,15.0,11.0
4,1.3615384615384615,4.7853846153846154,8.0615384615384615,1.4,5.25,9.17,1.3,4.3,7.0,63.0,17.0,20.0
2,1.8034615384615385,3.7273076923076923,4.1111538461538462,1.89,3.96,4.5,1.67,3.5,3.73,42.0,33.0,25.0
0,5.2830769230769231,3.9823076923076923,1.5926923076923077,6.0,4.4,1.75,4.0,3.4,1.53,25.0,27.0,48.0
2,2.0192,3.6084,3.3576,2.14,3.83,3.6,1.83,3.25,3.2,56.0,21.0,22.0
0,3.0357692307692308,3.5865384615384615,2.1638461538461538,3.25,3.91,2.3,2.8,3.3,2.1,22.0,26.0,52.0
2,1.9896,3.5828,3.4648,2.1,3.8,3.77,1.91,3.3,3.0,45.0,25.0,30.0
1,3.2176,3.4716,2.1308,3.6,3.68,2.4,2.65,3.25,2.01,30.0,28.0,42.0
-1,2.2188,3.4288,3.0568,2.31,3.65,3.2,2.15,3.2,2.9,32.0,22.0,46.0
2,2.0332,3.6368,3.2952,2.2,3.95,3.62,1.95,3.3,2.9,45.0,20.0,34.0
1,1.9523076923076923,3.6626923076923077,3.4919230769230769,2.1,3.86,3.8,1.83,3.3,3.25,66.0,17.0,17.0
2,2.3888461538461538,3.4230769230769231,2.77,2.5,3.65,2.9,2.3,3.2,2.6,25.0,46.0,29.0
-6,6.3380769230769231,4.6088461538461538,1.4384615384615385,7.03,5.18,1.5,5.5,4.0,1.4,11.0,13.0,76.0
-1,1.8956,3.6764,3.7464,2.0,3.95,4.0,1.83,3.2,3.3,36.0,38.0,25.0
2,2.1480769230769231,3.5292307692307692,3.1261538461538462,2.2,3.75,3.37,2.1,3.25,3.0,29.0,28.0,42.0
2,2.3534615384615385,3.5284615384615385,2.7665384615384615,2.5,3.74,2.95,2.23,3.3,2.5,48.0,28.0,23.0
1,2.9212,3.0868,2.4352,3.3,3.25,2.63,2.6,2.9,2.1,52.0,20.0,28.0
0,2.228,3.208,3.1816,2.5,3.36,3.56,2.09,3.0,2.5,35.0,26.0,39.0
-1,3.758,3.2388,1.9816,4.29,3.4,2.06,3.5,3.1,1.9,17.0,19.0,64.0
2,1.9192,3.3492,3.8384,2.0,3.5,4.29,1.83,3.1,3.2,57.0,25.0,18.0
2,1.2912,4.8548,10.05,1.33,5.61,13.41,1.25,4.2,8.0,64.0,13.0,23.0
0,2.8936,3.156,2.4028,3.01,3.35,2.58,2.6,3.0,2.3,21.0,53.0,26.0
1,2.9212,3.1768,2.3748,3.05,3.35,2.53,2.7,3.0,2.2,21.0,28.0,51.0
2,2.1296,3.2096,3.3632,2.23,3.3,3.65,2.0,3.0,3.1,46.0,36.0,18.0
0,1.5496153846153846,3.8446153846153846,5.7388461538461538,1.65,4.2,6.75,1.5,3.4,4.6,64.0,21.0,15.0
1,2.3148,3.2516,2.9584,2.5,3.47,3.22,2.2,3.0,2.5,23.0,42.0,35.0
-1,1.4944,3.8584,6.6276,1.55,4.22,7.75,1.44,3.6,5.4,58.0,24.0,18.0
0,1.882,3.3068,4.134,2.1,3.62,5.02,1.75,3.0,3.1,59.0,19.0,22.0
-2,2.2616,3.2852,3.0288,2.4,3.56,3.4,2.15,3.0,2.6,38.0,24.0,38.0
-1,1.9044,3.4292,3.8376,1.99,3.69,4.22,1.8,3.1,3.45,65.0,18.0,17.0
0,2.7696,3.246,2.4484,3.1,3.45,2.61,2.5,3.0,2.2,25.0,44.0,31.0
-1,2.1176,3.2212,3.3848,2.24,3.4,3.66,2.0,3.0,3.0,38.0,27.0,35.0
1,2.4556521739130435,3.0656521739130435,2.9378260869565217,2.64,3.25,3.1,2.3,2.95,2.7,38.0,39.0,24.0
-2,1.9282608695652174,3.3952173913043478,3.8456521739130435,2.0,3.6,4.21,1.85,3.1,3.5,53.0,25.0,22.0
1,2.052,3.33,3.4544,2.21,3.5,3.9,1.85,3.1,3.15,42.0,19.0,39.0
-2,3.3264,3.1504,2.1844,3.75,3.3,2.35,2.7,2.94,2.1,21.0,27.0,53.0
-2,2.2612,3.186,3.122,2.44,3.32,3.3,2.1,3.0,3.0,29.0,44.0,28.0
0,2.6368,3.1272,2.6416,2.88,3.27,2.85,2.3,3.0,2.5,25.0,42.0,32.0
0,1.652,3.646,5.1172,1.75,3.98,6.0,1.57,3.3,4.25,54.0,17.0,29.0
-1,1.6648,3.5788,5.0992,1.73,3.81,5.75,1.61,3.3,4.4,55.0,28.0,18.0
0,2.9404,3.274,2.3128,3.22,3.5,2.4,2.7,3.0,2.2,30.0,27.0,43.0
0,3.992,3.4324,1.8672,4.2,3.73,1.93,3.6,3.2,1.75,17.0,25.0,59.0
-2,2.9669565217391304,3.1773913043478261,2.3547826086956522,3.25,3.36,2.5,2.5,3.0,2.25,26.0,36.0,38.0
3,2.8888,3.1716,2.4028,3.07,3.4,2.5,2.7,3.0,2.3,49.0,26.0,26.0
0,2.3152,3.1892,3.0148,2.5,3.36,3.31,2.2,3.0,2.5,48.0,19.0,33.0
3,4.5316,3.4868,1.762,5.0,3.73,1.87,3.85,3.3,1.67,24.0,17.0,58.0
-1,3.2272,3.2168,2.1936,3.45,3.35,2.3,2.95,3.1,2.1,28.0,36.0,36.0
1,1.8948,3.2224,4.2084,1.97,3.39,4.5,1.8,3.1,3.8,47.0,34.0,19.0
-1,3.738,3.3852,1.9516,4.2,3.58,2.1,3.4,3.2,1.85,17.0,24.0,60.0
2,1.9456,3.2884,3.8972,2.2,3.5,4.35,1.85,3.0,3.4,40.0,23.0,36.0
0,2.2745833333333333,3.2691666666666667,3.0241666666666667,2.4,3.46,3.2,2.2,3.1,2.9,38.0,31.0,31.0
1,1.9036,3.2944,4.0288,1.96,3.4,4.6,1.83,3.15,3.65,53.0,29.0,18.0
1,2.1848,3.1328,3.3468,2.29,3.4,3.69,2.1,2.93,3.0,27.0,43.0,30.0
0,2.3452,3.1308,3.0156,2.47,3.3,3.25,2.2,3.0,2.83,47.0,30.0,23.0
-1,2.192,3.1392,3.3036,2.3,3.3,3.7,2.1,3.0,3.1,43.0,38.0,19.0
0,1.4976,3.9872,6.2752,1.58,4.4,7.0,1.4,3.65,5.4,60.0,23.0,17.0
2,3.1288,3.176,2.2584,3.45,3.35,2.45,2.6,3.0,2.1,27.0,44.0,30.0
-3,3.0504,3.1548,2.3084,3.32,3.35,2.45,2.6,3.0,2.2,21.0,41.0,39.0
0,2.5873076923076923,3.0688461538461538,2.7373076923076923,2.75,3.25,2.99,2.47,2.9,2.5,23.0,35.0,42.0
-1,2.8788,3.1632,2.4052,3.05,3.33,2.55,2.7,3.0,2.3,21.0,42.0,37.0
0,1.396,4.2916,7.7944,1.44,4.68,8.86,1.33,3.9,6.0,55.0,20.0,25.0
0,2.4144,3.1612,2.8776,2.62,3.34,3.12,2.3,3.0,2.7,36.0,35.0,29.0
0,2.4564,3.1424,2.8408,2.7,3.31,3.1,2.35,3.05,2.45,30.0,45.0,25.0
-1,3.3892,3.3852,2.0492,3.64,3.62,2.17,3.1,3.2,2.0,19.0,26.0,54.0
-2,3.422,3.2352,2.102,3.75,3.4,2.25,3.2,3.1,2.0,31.0,25.0,43.0
2,2.0468,3.356,3.422,2.1,3.79,3.73,1.95,3.2,3.2,63.0,19.0,18.0
0,1.7148,3.5668,4.6716,1.78,3.85,5.4,1.65,3.4,4.15,71.0,16.0,13.0
-1,2.0325,3.0683333333333333,3.8925,2.11,3.2,4.37,1.95,2.96,3.6,39.0,43.0,18.0
2,1.2516666666666667,5.2725,11.80875,1.29,6.0,15.06,1.2,4.75,8.9,51.0,11.0,38.0
0,2.8911538461538462,3.1992307692307692,2.3934615384615385,3.13,3.36,2.55,2.7,3.0,2.2,30.0,36.0,34.0
2,2.2028,3.0296,3.3972,2.3,3.2,3.75,2.1,2.88,3.1,45.0,33.0,22.0
2,1.3496,4.692,8.2392,1.41,5.5,11.0,1.27,4.3,6.69,67.0,16.0,17.0
-2,10.8648,4.9748,1.2824,13.0,5.81,1.4,6.5,4.0,1.22,17.0,13.0,70.0
-1,2.6008,3.0448,2.7416,2.77,3.19,2.88,2.45,2.9,2.6,37.0,41.0,22.0
0,2.5256,3.014,2.86,2.66,3.2,3.1,2.4,2.89,2.7,33.0,46.0,21.0
2,2.5704,2.998,2.8048,2.72,3.15,3.02,2.2,2.89,2.65,24.0,49.0,27.0
-2,2.4948,3.052,2.8732,2.7,3.15,3.27,2.29,2.9,2.6,24.0,54.0,23.0
0,2.3712,3.0504,3.0308,2.55,3.2,3.2,2.3,2.8,2.8,40.0,34.0,26.0
0,2.1804,3.2676,3.1792,2.3,3.5,3.36,2.04,3.0,2.8,27.0,53.0,21.0
1,3.3195833333333333,3.2495833333333333,2.1391666666666667,3.56,3.45,2.2,3.15,3.1,2.09,26.0,26.0,49.0
-2,14.7236,6.1152,1.1848,19.34,7.1,1.22,11.0,5.2,1.14,15.0,10.0,75.0
0,2.2192,3.1812,3.196,2.38,3.3,3.41,2.09,3.09,2.98,36.0,40.0,24.0
2,1.04083333333333333333,11.1625,39.88,1.05,17.0,61.0,1.03,9.0,20.0,72.0,10.0,18.0
-1,2.156,3.1424,3.4196,2.25,3.28,3.76,2.1,3.0,3.2,40.0,42.0,18.0
1,2.0096,3.1252,3.9248,2.11,3.3,4.25,1.85,2.95,3.5,62.0,21.0,17.0
1,2.1556,3.166,3.3892,2.29,3.39,3.6,2.05,3.0,3.1,41.0,19.0,40.0
0,1.9524,3.1908,4.042,2.05,3.3,4.5,1.83,3.0,3.55,61.0,24.0,15.0
2,1.114,7.6864,23.5464,1.17,9.53,30.0,1.07,5.8,13.0,67.0,9.0,24.0
-2,2.2548,3.0672,3.2536,2.38,3.34,3.4,2.19,2.9,3.1,38.0,43.0,19.0
-1,11.78,5.2288,1.2496,15.0,5.83,1.35,7.3,4.5,1.21,21.0,18.0,60.0
0,2.2104,2.9888,3.4808,2.5,3.11,3.8,2.1,2.88,2.8,37.0,44.0,19.0
0,2.614,3.1176,2.7004,2.75,3.31,2.8,2.45,3.0,2.59,36.0,31.0,33.0
1,1.1368,7.3104,19.4968,1.2,8.5,26.0,1.09,5.5,12.0,75.0,9.0,15.0
0,2.176,3.12,3.4452,2.56,3.38,4.0,2.05,2.95,2.7,30.0,42.0,28.0
-1,2.6268,2.9808,2.8032,2.75,3.19,2.97,2.5,2.8,2.65,23.0,52.0,25.0
1,2.3976,2.9252,3.1784,2.59,3.1,3.4,2.3,2.75,2.9,31.0,43.0,25.0
4,2.4468,2.8548,3.212,2.55,3.0,3.57,2.35,2.75,2.8,32.0,34.0,34.0
1,1.6216,3.5892,5.612,1.75,3.85,6.55,1.57,3.4,4.3,59.0,21.0,21.0
2,2.192,3.0124,3.4968,2.3,3.19,3.85,2.1,2.85,3.3,48.0,34.0,18.0
1,8.494,4.3508,1.38,9.5,4.7,1.44,7.0,3.95,1.35,18.0,17.0,65.0
-2,2.376,3.0268,3.0676,2.5,3.15,3.26,2.25,2.85,2.9,48.0,32.0,21.0
-3,2.4864,2.884,3.082,2.62,3.0,3.4,2.35,2.75,2.88,36.0,44.0,19.0
0,2.0184,3.0244,4.0516,2.15,3.3,4.58,1.91,2.85,3.3,47.0,37.0,17.0
-1,1.8796,3.266,4.2928,2.0,3.5,4.88,1.7,3.0,3.8,54.0,25.0,21.0
1,1.8024,3.2984,4.6508,1.9,3.45,5.7,1.73,3.2,3.7,51.0,18.0,31.0
-1,2.1756,3.0476,3.494,2.36,3.2,4.0,2.0,2.9,3.05,46.0,38.0,15.0
-2,2.3508,3.0944,3.0668,2.6,3.2,3.3,2.2,3.0,2.82,44.0,37.0,19.0
-1,2.5091666666666667,3.0341666666666667,2.8879166666666667,2.65,3.15,3.1,2.3,2.85,2.65,29.0,40.0,31.0
-1,2.9504,3.1716,2.3812,3.23,3.38,2.5,2.8,3.0,2.3,35.0,40.0,25.0
1,1.1496,6.8956,18.1896,1.18,8.0,22.0,1.11,5.8,13.0,65.0,13.0,22.0
-1,2.5636,3.0708,2.7764,2.75,3.2,3.0,2.4,2.99,2.6,37.0,35.0,28.0
0,2.7112,3.0224,2.6684,2.95,3.2,2.82,2.6,2.75,2.5,22.0,42.0,36.0
0,2.7983333333333333,3.0970833333333333,2.5408333333333333,2.99,3.24,2.7,2.5,2.95,2.44,26.0,50.0,24.0
-1,8.638,4.7176,1.3472,11.0,5.5,1.4,7.1,4.3,1.27,27.0,19.0,54.0
-1,2.3132,3.0832,3.146,2.44,3.2,3.4,2.2,3.0,2.9,27.0,53.0,19.0
1,1.9284,3.3432,3.8676,2.0,3.58,4.26,1.85,3.2,3.4,65.0,19.0,15.0
-1,2.5076,3.0008,2.9216,2.65,3.18,3.18,2.4,2.8,2.6,24.0,55.0,21.0
0,2.9952,3.1936,2.3392,3.28,3.35,2.5,2.75,3.0,2.2,21.0,33.0,45.0
-2,2.0091666666666667,3.2145833333333333,3.75125,2.1,3.38,4.12,1.9,3.0,3.5,43.0,38.0,19.0
-3,1.9712,3.1868,3.9416,2.07,3.32,4.33,1.85,3.0,3.5,62.0,23.0,15.0
2,2.14,3.262,3.3068,2.2,3.48,3.54,2.0,3.1,3.1,47.0,30.0,22.0
-3,1.7176,3.5428,4.7248,1.82,3.8,5.5,1.6,3.2,3.9,49.0,19.0,32.0
0,1.8172,3.4904,4.2508,1.95,3.75,4.51,1.7,3.2,3.8,53.0,29.0,20.0
3,2.1184,3.2552,3.3664,2.2,3.4,3.69,2.05,3.1,3.1,52.0,30.0,18.0
-1,1.0708,9.938,29.6824,1.09,13.25,50.0,1.03,7.5,18.0,71.0,10.0,19.0
1,1.9408,3.3388,3.8036,2.02,3.51,4.12,1.85,3.2,3.5,65.0,19.0,17.0
0,2.5184,3.0632,2.842,2.75,3.2,3.0,2.35,2.85,2.7,24.0,53.0,23.0
0,2.8408,2.884,2.6756,3.05,3.0,2.91,2.6,2.75,2.5,24.0,54.0,22.0
-1,2.886,3.1616,2.4216,3.1,3.34,2.52,2.65,3.0,2.3,28.0,48.0,25.0
1,1.9684,3.278,3.8372,2.1,3.51,4.34,1.88,3.1,3.2,58.0,19.0,23.0
0,2.1336,3.0892,3.5168,2.24,3.2,4.0,2.0,2.95,3.25,42.0,39.0,20.0
1,2.1264,3.168,3.5108,2.25,3.3,3.92,2.05,3.0,3.1,47.0,27.0,26.0
-1,2.5816,2.9592,2.8744,2.7,3.12,3.03,2.5,2.8,2.6,38.0,40.0,21.0
1,2.1633333333333333,3.0708333333333333,3.49,2.3,3.3,4.0,2.0,2.85,3.2,38.0,45.0,17.0
-2,8.4157692307692308,4.3965384615384615,1.375,10.0,4.75,1.44,7.3,4.0,1.32,18.0,24.0,59.0
0,2.3152,3.1924,3.0516,2.4,3.41,3.25,2.25,2.9,2.8,31.0,31.0,38.0
0,1.8219230769230769,3.4069230769230769,4.2907692307692308,1.9,3.88,4.75,1.71,3.2,3.8,68.0,18.0,14.0
0,2.4688461538461538,3.0357692307692308,2.9142307692307692,2.6,3.15,3.2,2.39,2.9,2.7,41.0,33.0,26.0
0,2.5030769230769231,2.9869230769230769,2.9188461538461538,2.73,3.15,3.1,2.4,2.8,2.6,30.0,34.0,35.0
2,2.0619230769230769,3.0134615384615385,3.8719230769230769,2.14,3.2,4.33,2.0,2.85,3.3,52.0,32.0,16.0
2,2.84875,3.2816666666666667,2.4091666666666667,3.1,3.51,2.6,2.55,3.1,2.25,27.0,30.0,43.0
2,2.3443478260869565,3.3560869565217391,2.8621739130434783,2.46,3.56,3.1,2.1,3.2,2.69,35.0,45.0,20.0
-3,9.216,5.2532,1.2888,11.5,5.93,1.4,7.0,4.1,1.25,41.0,12.0,47.0
-2,13.7712,6.6968,1.1796,17.0,8.1,1.22,11.0,5.3,1.14,22.0,14.0,64.0
-1,3.3316,3.274,2.13,3.61,3.4,2.23,3.2,3.13,2.0,25.0,26.0,49.0
-1,2.0956,3.4024,3.3268,2.2,3.72,3.5,2.0,3.2,3.09,63.0,18.0,19.0
1,1.854,3.6196,3.8668,1.93,3.9,4.15,1.8,3.3,3.56,67.0,17.0,16.0
5,1.1448,7.5564,15.6548,1.17,9.0,21.0,1.12,5.8,12.0,53.0,20.0,27.0
2,1.9584,3.5152,3.5984,2.07,3.85,4.0,1.85,3.3,3.15,65.0,18.0,17.0
2,1.9564,3.3896,3.7396,2.1,3.6,4.01,1.9,3.2,3.1,54.0,19.0,27.0
2,1.892,3.4172,3.9792,1.96,3.6,4.3,1.8,3.3,3.6,52.0,18.0,29.0
1,2.4120833333333333,3.3679166666666667,2.8241666666666667,2.6,3.8,3.6,1.9,3.25,2.65,41.0,35.0,24.0
6,1.785,3.6395,4.257,1.87,3.8,4.57,1.7,3.5,3.75,62.0,23.0,15.0
7,1.1564,7.2944,14.5344,1.18,8.5,17.21,1.13,5.8,12.1,61.0,18.0,21.0
-3,1.9755,3.5235,3.558,2.02,3.78,3.83,1.91,3.3,3.25,38.0,39.0,23.0
0,2.588,3.1816,2.6892,2.73,3.4,2.88,2.5,3.0,2.4,30.0,34.0,37.0
0,1.1688,6.8068,14.5152,1.2,7.79,18.0,1.14,5.8,11.0,60.0,9.0,31.0
0,11.3668,5.7828,1.2436,14.27,6.5,1.29,8.25,5.1,1.2,26.0,11.0,63.0
0,3.6048,3.4632,1.9804,3.9,3.7,2.1,3.1,3.25,1.83,17.0,18.0,65.0
3,1.1844,6.3736,14.3188,1.22,7.5,17.0,1.15,5.5,12.0,62.0,14.0,24.0
7,1.251,6.012,9.7905,1.29,6.5,12.0,1.2,5.4,8.1,56.0,10.0,33.0
4,1.9236,3.5312,3.6824,2.05,3.75,3.93,1.85,3.4,3.2,60.0,22.0,18.0
4,1.038,17.014,43.5552,1.05,25.0,76.0,1.02,11.0,25.0,71.0,5.0,24.0
-2,11.4932,7.0596,1.2112,13.0,7.82,1.23,10.0,5.5,1.2,17.0,9.0,74.0
1,2.2324,3.1824,3.414,2.3,3.25,3.7,2.15,3.1,3.2,51.0,22.0,27.0
3,1.066,12.6348,29.3036,1.1,15.5,41.0,1.05,9.21,18.4,57.0,7.0,36.0
-1,2.5468,3.2056,2.8772,2.63,3.3,3.04,2.4,3.1,2.75,32.0,33.0,35.0
3,2.388,3.172,3.1308,2.47,3.25,3.27,2.3,3.0,2.88,39.0,35.0,25.0
2,1.7444,3.7716,4.6296,1.78,4.08,5.0,1.7,3.5,4.33,61.0,22.0,17.0
-3,2.1328,3.2224,3.6556,2.2,3.36,4.0,2.05,3.1,3.3,48.0,34.0,17.0
-1,5.0116,3.4936,1.7632,5.41,3.73,1.85,4.0,3.2,1.73,16.0,26.0,58.0
5,1.5972,4.1708,5.3688,1.75,4.47,5.75,1.53,3.5,4.33,53.0,15.0,31.0
8,1.0688,12.3284,28.62,1.08,17.1,41.0,1.05,9.5,22.0,80.0,6.0,14.0
-2,2.086,3.6772,3.2968,2.2,3.9,3.5,1.9,3.4,3.0,44.0,16.0,40.0
1,1.5856,4.074,5.66,1.7,4.33,6.36,1.54,3.6,4.7,58.0,29.0,13.0
-2,10.7388,5.9792,1.264,12.0,6.62,1.3,9.0,5.0,1.24,16.0,15.0,69.0
0,6.5268,2.2508,2.128,7.58,2.36,2.3,3.8,2.1,2.05,24.0,33.0,44.0
0,1.6416,3.8012,5.5368,1.7,4.0,6.0,1.6,3.6,5.0,60.0,25.0,15.0
-2,4.9296,3.726,1.7168,5.5,3.9,1.8,4.5,3.5,1.6,25.0,16.0,60.0
4,2.3744,3.1728,3.1384,2.47,3.3,3.25,2.2,3.0,2.9,36.0,39.0,25.0
0,4.2668,3.7708,1.8064,4.5,4.0,1.86,4.0,3.5,1.75,18.0,17.0,66.0
2,1.4108,4.5008,8.1312,1.45,4.87,9.47,1.38,4.0,7.0,62.0,18.0,20.0
2,1.154,8.286,15.468,1.17,9.77,17.05,1.14,7.0,13.0,61.0,8.0,31.0
3,1.848,3.5428,4.3796,1.92,3.82,4.8,1.8,3.4,3.8,54.0,29.0,17.0
0,1.3908,4.4792,9.0588,1.41,4.75,10.6,1.35,4.2,7.3,78.0,15.0,7.0
-1,2.1336,3.296,3.538,2.2,3.45,3.8,1.9,3.2,3.4,49.0,29.0,23.0
2,1.1944,6.528,15.6884,1.22,7.3,19.0,1.17,5.57,13.0,85.0,11.0,5.0
-1,3.8888,3.3576,2.0056,4.32,3.48,2.1,3.3,3.25,1.95,23.0,39.0,37.0
2,1.596,3.868,5.9432,1.65,4.1,6.5,1.55,3.6,4.9,57.0,22.0,22.0
-3,5.6668,4.4732,1.5316,6.46,4.75,1.56,4.8,4.0,1.5,20.0,18.0,61.0
-8,30.5664,11.25,1.0756,41.0,15.74,1.1,20.0,8.0,1.06,23.0,20.0,57.0
0,2.1608,2.988,3.8732,2.25,3.2,4.42,2.09,2.8,3.3,48.0,31.0,21.0
-3,2.2964,3.3684,3.0984,2.4,3.53,3.2,2.1,3.2,2.9,40.0,27.0,33.0
0,7.26,3.9612,1.506,8.11,4.14,1.55,5.5,3.75,1.44,14.0,23.0,62.0
-1,3.9128,3.4852,1.9596,4.25,3.6,2.03,3.66,3.4,1.8,25.0,33.0,43.0
3,1.1908,6.3648,17.7728,1.21,7.04,23.0,1.17,5.8,13.0,85.0,11.0,5.0
0,3.5684,3.4312,2.0804,3.77,3.56,2.15,3.3,3.3,2.05,33.0,31.0,36.0
0,1.3868,4.996,7.6028,1.42,5.4,8.4,1.34,4.5,6.5,60.0,21.0,19.0
2,2.0828,3.2416,3.768,2.17,3.3,4.13,2.03,3.1,3.3,40.0,30.0,29.0
2,1.322,5.5844,8.5172,1.36,6.04,10.0,1.29,4.8,7.5,80.0,12.0,9.0
0,4.718,3.8588,1.7164,5.0,4.14,1.77,4.42,3.5,1.65,18.0,31.0,52.0
-1,3.5942307692307692,3.2719230769230769,2.1353846153846154,3.75,3.4,2.3,2.9,3.2,2.05,24.0,26.0,50.0
-3,3.2334615384615385,3.4184615384615385,2.2130769230769231,3.5,3.6,2.4,2.75,3.2,2.1,26.0,30.0,44.0
2,1.1038461538461538,10.1157692307692308,21.8680769230769231,1.13,11.5,26.0,1.08,8.0,17.5,57.0,7.0,36.0
2,4.2084615384615385,3.3980769230769231,1.9265384615384615,4.5,3.6,2.05,3.6,3.2,1.85,22.0,22.0,57.0
0,5.4688461538461538,3.4923076923076923,1.7161538461538462,6.0,3.67,1.77,4.5,3.4,1.65,17.0,21.0,62.0
-4,2.4642307692307692,3.5776923076923077,2.7965384615384615,2.55,3.75,2.9,2.39,3.3,2.69,47.0,25.0,28.0
2,3.2188,3.448,2.2232,3.43,3.6,2.35,2.9,3.3,2.1,29.0,28.0,43.0
-2,2.3357692307692308,3.2053846153846154,3.1938461538461538,2.4,3.36,3.4,2.25,3.05,2.9,34.0,27.0,39.0
1,2.6257692307692308,3.21,2.7780769230769231,2.75,3.4,3.0,2.4,3.1,2.62,41.0,28.0,30.0
1,1.2980769230769231,5.1946153846153846,11.475,1.33,5.7,13.0,1.25,4.75,9.62,72.0,12.0,16.0
2,2.6292307692307692,3.3715384615384615,2.6657692307692308,2.7,3.55,2.77,2.55,3.1,2.6,27.0,29.0,44.0
-2,9.1042307692307692,5.2896153846153846,1.3330769230769231,11.0,6.0,1.37,7.78,4.85,1.3,18.0,17.0,65.0
1,1.8642307692307692,3.5861538461538462,4.1765384615384615,1.91,3.75,4.5,1.8,3.45,3.75,56.0,22.0,23.0
1,3.3803846153846154,3.8473076923076923,2.0103846153846154,3.75,4.04,2.1,3.13,3.5,1.9,21.0,18.0,61.0
1,1.9780769230769231,3.2876923076923077,4.1176923076923077,2.12,3.4,4.5,1.83,3.1,3.6,53.0,33.0,14.0
-1,5.7884615384615385,4.2065384615384615,1.5657692307692308,6.5,4.5,1.62,5.2,3.9,1.5,18.0,30.0,52.0
-2,1.9430769230769231,3.1965384615384615,4.4511538461538462,2.03,3.3,4.8,1.83,3.05,3.6,50.0,35.0,15.0
-3,2.6519230769230769,3.2165384615384615,2.7773076923076923,2.88,3.35,3.0,2.54,3.06,2.55,27.0,37.0,37.0
0,1.4746153846153846,4.2453846153846154,7.2457692307692308,1.5,4.5,8.12,1.4,4.0,6.63,64.0,19.0,18.0
-1,2.0957692307692308,3.2030769230769231,3.8203846153846154,2.19,3.3,4.0,2.0,3.0,3.3,57.0,27.0,16.0
3,2.1726923076923077,3.5107692307692308,3.2619230769230769,2.5,3.78,3.6,2.05,3.3,2.65,39.0,28.0,33.0
-2,17.7757692307692308,8.28,1.1453846153846154,24.0,9.5,1.18,13.61,7.0,1.11,10.0,22.0,69.0
2,2.18,3.1969230769230769,3.58,2.5,3.3,3.94,2.1,3.1,2.75,37.0,35.0,29.0
0,1.4011538461538462,4.7261538461538462,7.8903846153846154,1.44,5.22,9.0,1.36,4.4,7.0,72.0,19.0,9.0
0,2.6442307692307692,3.08,2.8607692307692308,2.74,3.2,2.97,2.5,3.0,2.75,41.0,33.0,26.0
-2,4.1311538461538462,3.2119230769230769,2.0111538461538462,4.4,3.45,2.07,3.8,3.1,1.9,19.0,33.0,48.0
0,1.9180769230769231,3.4073076923076923,4.2496153846153846,2.0,3.6,4.6,1.85,3.25,3.6,53.0,31.0,16.0
0,1.5626923076923077,4.2065384615384615,5.8126923076923077,1.6,4.4,6.5,1.52,3.9,5.0,67.0,19.0,15.0
